DEPTH	BHC	GR	LLD	LLM	MLL	NPHI	PEF	RHOB	SP
1731.4	92.864	138.727	2.268	2.474	3.094	0.323603	4.733	2.4267	81.493
1731.5	89.051	137.094	2.333	2.542	3.189	0.316567	4.775	2.4283	81.499
1731.6	88.37	136.467	2.43	2.628	3.276	0.30953	4.817	2.43	81.504
1731.7	87.933	136.144	2.543	2.729	3.376	0.30503	4.837	2.4493	81.516
1731.8	87.727	136.11	2.673	2.846	3.489	0.30503	4.837	2.4493	81.534
1731.9	88.316	135.486	2.825	2.994	3.698	0.30053	4.857	2.4687	81.575
1732	88.683	134.179	2.983	3.15	3.979	0.29603	4.877	2.488	81.615
1732.1	88.782	132.09	3.145	3.316	4.341	0.287553	4.813	2.515	81.655
1732.2	87.2	129.502	3.308	3.478	4.816	0.279077	4.749	2.542	81.634
1732.3	85.325	127.501	3.472	3.631	5.27	0.279077	4.749	2.542	81.566
1732.4	83.193	126.371	3.636	3.773	5.682	0.2706	4.685	2.569	81.436
1732.5	80.798	127.384	3.803	3.904	5.894	0.25891	4.3767	2.5713	81.24
1732.6	80.122	128.894	3.967	4.035	6.041	0.24722	4.0683	2.5737	81.024
1732.7	82.46	130.811	4.125	4.168	6.119	0.23553	3.76	2.576	80.79
1732.8	83.822	131.632	4.247	4.295	6.23	0.23553	3.76	2.576	80.553
1732.9	84.777	131.735	4.34	4.408	6.345	0.238978	3.6932	2.568	80.328
1733	85.253	130.744	4.386	4.491	6.455	0.242425	3.6265	2.56	80.128
1733.1	85.239	129.963	4.38	4.512	6.415	0.245872	3.5598	2.552	80.003
1733.2	85.073	129.862	4.353	4.501	6.279	0.24932	3.493	2.544	79.934
1733.3	84.835	131.439	4.306	4.446	5.987	0.24932	3.493	2.544	79.963
1733.4	85.505	134.215	4.268	4.388	5.679	0.25176	3.5477	2.534	80.051
1733.5	86.58	137.21	4.242	4.337	5.397	0.2542	3.6023	2.524	80.149
1733.6	88	139.561	4.244	4.313	5.227	0.25664	3.657	2.514	80.213
1733.7	89.486	140.259	4.272	4.325	5.204	0.261573	3.7587	2.512	80.198
1733.8	90.582	140.052	4.315	4.361	5.286	0.261573	3.7587	2.512	80.134
1733.9	89.696	138.917	4.369	4.435	5.562	0.266507	3.8603	2.51	80.003
1734	88.505	137.444	4.412	4.523	5.989	0.27144	3.962	2.508	79.868
1734.1	87.139	135.67	4.442	4.616	6.513	0.268277	4.033	2.5023	79.736
1734.2	85.688	133.086	4.426	4.689	7.144	0.265113	4.104	2.4967	79.636
1734.3	84.038	130.266	4.376	4.718	7.642	0.265113	4.104	2.4967	79.58
1734.4	82.401	127.429	4.298	4.711	8.006	0.26195	4.175	2.491	79.562
1734.5	82.418	126.163	4.187	4.612	7.829	0.2585	4.251	2.4827	79.644
1734.6	83.209	127.428	4.076	4.465	7.358	0.25505	4.327	2.4743	79.774
1734.7	84.633	130.847	3.965	4.279	6.65	0.2516	4.403	2.466	79.944
1734.8	86.436	138.232	3.882	4.069	5.863	0.2516	4.403	2.466	80.122
1734.9	88.753	145.803	3.816	3.884	5.207	0.255958	4.4705	2.4745	80.276
1735	91.566	153.549	3.769	3.724	4.676	0.260315	4.538	2.483	80.405
1735.1	92.161	158.971	3.748	3.663	4.489	0.264672	4.6055	2.4915	80.499
1735.2	92.957	164.638	3.732	3.655	4.472	0.26903	4.673	2.5	80.598
1735.3	94.031	170.641	3.724	3.706	4.648	0.26903	4.673	2.5	80.704
1735.4	96.709	183.951	3.727	3.833	5.171	0.285643	4.6907	2.4617	80.838
1735.5	99.285	202.439	3.742	3.974	5.836	0.302257	4.7083	2.4233	80.976
1735.6	101.557	227.603	3.775	4.128	6.668	0.31887	4.726	2.385	81.115
1735.7	105.723	257.879	3.86	4.25	7.351	0.33898	4.5507	2.3613	81.244
1735.8	109.549	285.655	3.979	4.35	7.759	0.33898	4.5507	2.3613	81.379
1735.9	112.362	307.928	4.148	4.422	7.72	0.35909	4.3753	2.3377	81.53
1736	112.358	311.014	4.369	4.484	7.299	0.3792	4.2	2.314	81.711
1736.1	111.273	302.762	4.595	4.553	6.833	0.372627	4.1673	2.347	81.895
1736.2	109.009	277.835	4.81	4.637	6.427	0.366053	4.1347	2.38	82.074
1736.3	104.641	244.267	4.918	4.726	6.267	0.366053	4.1347	2.38	82.188
1736.4	100.009	210.166	4.946	4.796	6.233	0.35948	4.102	2.413	82.247
1736.5	96.17	180.824	4.834	4.813	6.37	0.336823	4.0753	2.4297	82.199
1736.6	92.803	161.964	4.638	4.735	6.458	0.314167	4.0487	2.4463	82.038
1736.7	89.841	148.904	4.415	4.605	6.459	0.29151	4.022	2.463	81.818
1736.8	87.749	143.699	4.201	4.414	6.202	0.29151	4.022	2.463	81.531
1736.9	86.73	140.48	4.045	4.239	5.804	0.279315	4.0337	2.4822	81.263
1737	86.065	138.074	3.929	4.083	5.356	0.26712	4.0455	2.5015	81.018
1737.1	84.843	135.399	3.89	3.994	4.969	0.254925	4.0573	2.5208	80.845
1737.2	83.712	133.002	3.896	3.963	4.725	0.24273	4.069	2.54	80.691
1737.3	82.753	130.727	3.929	3.971	4.593	0.24273	4.069	2.54	80.535
1737.4	82.68	128.268	3.99	4.047	4.702	0.235933	4.149	2.551	80.299
1737.5	82.143	124.604	4.056	4.157	4.989	0.229137	4.229	2.562	79.98
1737.6	81.217	120.025	4.125	4.292	5.413	0.22234	4.309	2.573	79.599
1737.7	79.306	114.121	4.205	4.447	6.039	0.204663	4.3023	2.5873	79.153
1737.8	77.116	108.764	4.308	4.594	6.618	0.204663	4.3023	2.5873	78.723
1737.9	74.737	103.916	4.431	4.735	7.148	0.186987	4.2957	2.6017	78.307
1738	73.827	101.643	4.618	4.852	7.299	0.16931	4.289	2.616	77.959
1738.1	73.561	100.409	4.836	4.97	7.323	0.165673	4.2977	2.612	77.633
1738.2	73.93	100.199	5.082	5.088	7.224	0.162037	4.3063	2.608	77.33
1738.3	74.315	99.992	5.325	5.214	7.168	0.162037	4.3063	2.608	77.03
1738.4	74.932	99.336	5.521	5.329	7.159	0.1584	4.315	2.604	76.733
1738.5	75.826	98.14	5.658	5.429	7.203	0.160633	4.2957	2.5927	76.438
1738.6	75.933	97.326	5.634	5.456	7.21	0.162867	4.2763	2.5813	76.204
1738.7	75.755	97.352	5.54	5.438	7.157	0.1651	4.257	2.57	76.038
1738.8	75.247	98.559	5.362	5.361	7.02	0.1651	4.257	2.57	75.966
1738.9	75.847	101.734	5.13	5.207	6.744	0.170305	4.249	2.5482	76.068
1739	76.679	105.555	4.891	5.02	6.399	0.17551	4.241	2.5265	76.248
1739.1	77.663	110.073	4.65	4.792	5.961	0.180715	4.233	2.5048	76.525
1739.2	78.353	114.802	4.421	4.545	5.472	0.18592	4.225	2.483	76.86
1739.3	79.21	119.558	4.198	4.301	4.99	0.18592	4.225	2.483	77.202
1739.4	80.563	124.282	3.983	4.071	4.547	0.20192	4.33	2.4593	77.534
1739.5	82.796	128.543	3.779	3.873	4.202	0.21792	4.435	2.4357	77.804
1739.6	84.971	132.375	3.585	3.694	3.916	0.23392	4.54	2.412	78.025
1739.7	86.333	135.37	3.408	3.539	3.718	0.2433	4.6313	2.4097	78.153
1739.8	87.397	137.379	3.258	3.4	3.586	0.2433	4.6313	2.4097	78.197
1739.9	88.256	138.815	3.125	3.274	3.49	0.25268	4.7227	2.4073	78.197
1740	88.748	139.424	3.025	3.169	3.444	0.26206	4.814	2.405	78.141
1740.1	87.975	139.138	2.953	3.09	3.434	0.26739	4.8367	2.3923	78.045
1740.2	86.964	138.345	2.901	3.03	3.448	0.27272	4.8593	2.3797	77.917
1740.3	87.571	137.015	2.882	3.007	3.497	0.27272	4.8593	2.3797	77.72
1740.4	87.819	136.353	2.89	3.012	3.564	0.27805	4.882	2.367	77.467
1740.5	87.958	136.241	2.916	3.035	3.644	0.28004	4.8503	2.397	77.191
1740.6	88.754	137.445	2.976	3.089	3.742	0.28203	4.8187	2.427	76.96
1740.7	89.867	138.671	3.053	3.155	3.856	0.28402	4.787	2.457	76.87
1740.8	91.051	139.818	3.142	3.232	3.983	0.28402	4.787	2.457	76.898
1740.9	90.371	139.732	3.247	3.322	4.143	0.280635	4.7235	2.4945	77.206
1741	89.609	138.738	3.349	3.414	4.316	0.27725	4.66	2.532	77.612
1741.1	88.758	136.99	3.449	3.507	4.498	0.273865	4.5965	2.5695	78.099
1741.2	86.978	135.122	3.53	3.582	4.652	0.27048	4.533	2.607	78.59
1741.3	84.668	133.879	3.596	3.64	4.765	0.27048	4.533	2.607	79.036
1741.4	81.832	133.263	3.647	3.68	4.837	0.264113	4.479	2.5887	79.435
1741.5	81.891	133.344	3.664	3.683	4.824	0.257747	4.425	2.5703	79.731
1741.6	82.778	133.266	3.666	3.674	4.783	0.25138	4.371	2.552	79.99
1741.7	84.582	132.976	3.65	3.651	4.711	0.251473	4.3767	2.5137	80.207
1741.8	85.474	132.172	3.611	3.614	4.611	0.251473	4.3767	2.5137	80.369
1741.9	86.549	131.621	3.566	3.575	4.507	0.251567	4.3823	2.4753	80.509
1742	88	131.501	3.513	3.532	4.398	0.25166	4.388	2.437	80.624
1742.1	89.055	132.629	3.463	3.494	4.299	0.256383	4.3597	2.4297	80.724
1742.2	89.227	134.193	3.42	3.462	4.213	0.261107	4.3313	2.4223	80.811
1742.3	87.899	136.239	3.388	3.443	4.147	0.261107	4.3313	2.4223	80.878
1742.4	87.457	137.059	3.378	3.448	4.121	0.26583	4.303	2.415	80.887
1742.5	87.631	136.793	3.382	3.468	4.128	0.264593	4.285	2.4417	80.854
1742.6	88.787	134.646	3.406	3.507	4.191	0.263357	4.267	2.4683	80.756
1742.7	87.784	131.969	3.449	3.562	4.343	0.26212	4.249	2.495	80.601
1742.8	86.592	129.847	3.502	3.625	4.553	0.26212	4.249	2.495	80.43
1742.9	86.559	129.72	3.568	3.697	4.854	0.255268	4.2263	2.5037	80.26
1743	87.329	132.443	3.639	3.767	5.193	0.248415	4.2035	2.5125	80.151
1743.1	88.133	136.49	3.711	3.836	5.521	0.241563	4.1807	2.5213	80.087
1743.2	87.994	141.653	3.78	3.896	5.755	0.23471	4.158	2.53	80.111
1743.3	89.27	145.868	3.839	3.945	5.838	0.23471	4.158	2.53	80.184
1743.4	91.095	149.314	3.89	3.984	5.828	0.253047	4.141	2.536	80.285
1743.5	92.441	151.042	3.922	4.003	5.691	0.271383	4.124	2.542	80.411
1743.6	93.319	152.005	3.937	3.999	5.528	0.28972	4.107	2.548	80.559
1743.7	93.924	152.522	3.939	3.98	5.353	0.30256	4.092	2.531	80.724
1743.8	94.457	152.924	3.921	3.935	5.186	0.30256	4.092	2.531	80.929
1743.9	95.054	153.426	3.895	3.887	5.037	0.3154	4.077	2.514	81.134
1744	95.764	153.993	3.865	3.84	4.904	0.32824	4.062	2.497	81.329
1744.1	97.446	154.489	3.837	3.817	4.83	0.321163	4.0593	2.4743	81.419
1744.2	98.364	154.682	3.815	3.814	4.81	0.314087	4.0567	2.4517	81.41
1744.3	98.633	154.61	3.8	3.827	4.838	0.314087	4.0567	2.4517	81.314
1744.4	98.42	153.966	3.803	3.866	4.978	0.30701	4.054	2.429	81.073
1744.5	97.658	152.605	3.816	3.906	5.157	0.30052	4.041	2.4183	80.813
1744.6	96.337	150.515	3.838	3.949	5.375	0.29403	4.028	2.4077	80.531
1744.7	93.367	147.092	3.872	3.986	5.589	0.28754	4.015	2.397	80.311
1744.8	91.406	143.722	3.904	4.019	5.761	0.28754	4.015	2.397	80.15
1744.9	90.75	140.466	3.935	4.049	5.884	0.28372	4.0152	2.4128	80.059
1745	90.011	138.552	3.945	4.065	5.884	0.2799	4.0155	2.4285	80.083
1745.1	89.612	137.557	3.941	4.066	5.826	0.27608	4.0157	2.4443	80.15
1745.2	89.735	137.779	3.918	4.046	5.693	0.27226	4.016	2.46	80.271
1745.3	90.447	139.407	3.871	3.99	5.485	0.27226	4.016	2.46	80.44
1745.4	91.153	141.517	3.818	3.921	5.259	0.274327	4.0153	2.479	80.627
1745.5	91.694	144.144	3.758	3.837	5.02	0.276393	4.0147	2.498	80.836
1745.6	92.609	146.368	3.702	3.759	4.822	0.27846	4.014	2.517	81.056
1745.7	93.706	148.238	3.65	3.688	4.657	0.288253	4.004	2.501	81.266
1745.8	95.043	149.486	3.606	3.634	4.552	0.288253	4.004	2.501	81.444
1745.9	96.009	150.263	3.567	3.601	4.516	0.298047	3.994	2.485	81.517
1746	96.625	150.843	3.531	3.58	4.517	0.30784	3.984	2.469	81.51
1746.1	96.526	151.236	3.497	3.575	4.575	0.307897	3.973	2.4803	81.36
1746.2	96.548	150.846	3.464	3.577	4.67	0.307953	3.962	2.4917	81.098
1746.3	96.443	149.887	3.432	3.579	4.78	0.307953	3.962	2.4917	80.784
1746.4	95.689	147.859	3.403	3.572	4.89	0.30801	3.951	2.503	80.433
1746.5	94.844	145.999	3.383	3.551	4.944	0.30861	3.9407	2.511	80.124
1746.6	93.987	144.447	3.369	3.523	4.954	0.30921	3.9303	2.519	79.859
1746.7	93.282	144.108	3.37	3.493	4.864	0.30981	3.92	2.527	79.72
1746.8	93.307	144.39	3.384	3.478	4.738	0.30981	3.92	2.527	79.684
1746.9	93.824	144.979	3.408	3.476	4.597	0.310807	3.9145	2.529	79.717
1747	94.931	145.171	3.444	3.502	4.497	0.311805	3.909	2.531	79.824
1747.1	95.735	144.871	3.484	3.539	4.465	0.312802	3.9035	2.533	79.896
1747.2	96.273	144.201	3.527	3.583	4.488	0.3138	3.898	2.535	79.936
1747.3	96.043	143.172	3.564	3.625	4.634	0.3138	3.898	2.535	79.846
1747.4	95.893	142.292	3.596	3.664	4.833	0.31224	3.8493	2.5423	79.71
1747.5	95.803	141.54	3.621	3.699	5.077	0.31068	3.8007	2.5497	79.536
1747.6	95.204	140.633	3.634	3.73	5.325	0.30912	3.752	2.557	79.392
1747.7	94.23	139.398	3.638	3.75	5.521	0.302407	3.787	2.5183	79.293
1747.8	92.869	137.824	3.635	3.76	5.664	0.302407	3.787	2.5183	79.239
1747.9	92.119	136.564	3.61	3.719	5.659	0.295693	3.822	2.4797	79.249
1748	90.876	135.673	3.571	3.653	5.591	0.28898	3.857	2.441	79.273
1748.1	88.989	135.234	3.516	3.557	5.451	0.279	4.0253	2.391	79.309
1748.2	87.774	135.033	3.439	3.447	5.232	0.26902	4.1937	2.341	79.343
1748.3	87.695	134.929	3.36	3.346	4.988	0.26902	4.1937	2.341	79.361
1748.4	89.262	134.944	3.28	3.259	4.717	0.25904	4.362	2.291	79.356
1748.5	90.049	135.209	3.224	3.203	4.464	0.265077	4.6447	2.2967	79.303
1748.6	90.636	135.381	3.192	3.165	4.242	0.271113	4.9273	2.3023	79.242
1748.7	91.062	135.312	3.196	3.15	4.072	0.27715	5.21	2.308	79.179
1748.8	93.455	135.038	3.253	3.167	3.994	0.27715	5.21	2.308	79.161
1748.9	95.455	134.703	3.334	3.205	3.974	0.283597	5.272	2.3305	79.164
1749	95.553	134.33	3.448	3.278	4.045	0.290045	5.334	2.353	79.193
1749.1	93.534	134.451	3.555	3.397	4.238	0.296492	5.396	2.3755	79.203
1749.2	91.563	135.605	3.642	3.531	4.514	0.30294	5.458	2.398	79.194
1749.3	91.563	139.412	3.672	3.667	4.932	0.30294	5.458	2.398	79.145
1749.4	89.987	147.661	3.634	3.688	5.306	0.303867	5.2643	2.327	79.079
1749.5	88.893	157.957	3.562	3.619	5.54	0.304793	5.0707	2.256	79.01
1749.6	91.986	169.754	3.458	3.364	5.29	0.30572	4.877	2.185	78.951
1749.7	96.553	175.752	3.363	3.069	4.723	0.30892	4.5843	2.096	78.911
1749.8	101.681	176.82	3.275	2.774	4.028	0.30892	4.5843	2.096	78.882
1749.9	106.062	165.92	3.203	2.576	3.44	0.31212	4.2917	2.007	78.867
1750	111.556	149.618	3.118	2.472	3.029	0.31532	3.999	1.918	78.838
1750.1	116.937	130.603	3.019	2.432	2.741	0.339053	3.902	1.961	78.796
1750.2	116.001	115.191	2.874	2.474	2.625	0.362787	3.805	2.004	78.698
1750.3	114.081	106.181	2.711	2.514	2.569	0.362787	3.805	2.004	78.573
1750.4	111.26	102.153	2.537	2.546	2.559	0.38652	3.708	2.047	78.431
1750.5	105.329	104.934	2.386	2.518	2.596	0.40559	3.7323	2.0983	78.332
1750.6	99.596	108.311	2.27	2.474	2.66	0.42466	3.7567	2.1497	78.307
1750.7	94.08	112.194	2.185	2.417	2.749	0.44373	3.781	2.201	78.349
1750.8	92.39	115.426	2.172	2.387	2.892	0.44373	3.781	2.201	78.52
1750.9	91.165	118.883	2.192	2.379	3.036	0.42746	3.829	2.2222	78.715
1751	90.427	122.581	2.245	2.395	3.183	0.41119	3.877	2.2435	78.934
1751.1	92.953	126.073	2.34	2.447	3.277	0.39492	3.925	2.2648	79.131
1751.2	94.239	128.959	2.443	2.51	3.342	0.37865	3.973	2.286	79.308
1751.3	93.788	131.083	2.552	2.586	3.372	0.37865	3.973	2.286	79.459
1751.4	90.978	132.528	2.649	2.673	3.391	0.359363	3.959	2.305	79.572
1751.5	89.353	133.994	2.736	2.757	3.418	0.340077	3.945	2.324	79.672
1751.6	89.902	135.591	2.813	2.836	3.459	0.32079	3.931	2.343	79.758
1751.7	89.036	137.783	2.887	2.902	3.51	0.295653	3.9453	2.3583	79.831
1751.8	88.046	140.068	2.968	2.967	3.561	0.295653	3.9453	2.3583	79.892
1751.9	87.234	142.357	3.061	3.036	3.612	0.270517	3.9597	2.3737	79.93
1752	90.054	143.747	3.173	3.138	3.693	0.24538	3.974	2.389	79.905
1752.1	92.813	144.352	3.291	3.263	3.818	0.246283	3.9797	2.422	79.833
1752.2	93.535	143.555	3.412	3.423	4.028	0.247187	3.9853	2.455	79.676
1752.3	93.58	140.717	3.514	3.598	4.382	0.247187	3.9853	2.455	79.444
1752.4	93.111	136.793	3.601	3.766	4.813	0.24809	3.991	2.488	79.185
1752.5	91.692	131.402	3.656	3.903	5.351	0.243703	3.9797	2.5077	78.915
1752.6	88.74	126.307	3.689	3.977	5.773	0.239317	3.9683	2.5273	78.705
1752.7	85.746	122.02	3.714	4.012	6.045	0.23493	3.957	2.547	78.542
1752.8	84.909	120.507	3.734	3.985	5.897	0.23493	3.957	2.547	78.478
1752.9	84.599	121.504	3.758	3.937	5.514	0.231985	3.9467	2.5362	78.469
1753	84.905	123.924	3.782	3.88	5.028	0.22904	3.9365	2.5255	78.489
1753.1	87.243	127.56	3.796	3.829	4.601	0.226095	3.9262	2.5148	78.518
1753.2	89.256	130.786	3.79	3.792	4.314	0.22315	3.916	2.504	78.519
1753.3	91.009	133.629	3.767	3.765	4.131	0.22315	3.916	2.504	78.5
1753.4	92.182	135.282	3.709	3.749	4.13	0.23575	3.918	2.5057	78.445
1753.5	92.884	136.591	3.644	3.733	4.206	0.24835	3.92	2.5073	78.384
1753.6	93.26	137.682	3.574	3.717	4.338	0.26095	3.922	2.509	78.318
1753.7	93.892	139.297	3.525	3.703	4.495	0.26667	3.842	2.507	78.254
1753.8	94.074	141.255	3.502	3.7	4.622	0.26667	3.842	2.507	78.167
1753.9	93.854	143.512	3.502	3.707	4.721	0.27239	3.762	2.505	78.058
1754	92.747	145.348	3.555	3.749	4.768	0.27811	3.682	2.503	77.826
1754.1	92.004	146.418	3.629	3.808	4.823	0.28169	3.6217	2.5007	77.513
1754.2	91.652	146.671	3.725	3.885	4.886	0.28527	3.5613	2.4983	77.116
1754.3	90.653	144.571	3.845	3.989	5.031	0.28527	3.5613	2.4983	76.594
1754.4	89.921	140.906	3.969	4.104	5.232	0.28885	3.501	2.496	76.028
1754.5	89.569	135.348	4.096	4.232	5.5	0.275267	3.4393	2.488	75.414
1754.6	88.304	125.888	4.222	4.373	5.845	0.261683	3.3777	2.48	74.687
1754.7	87.272	114.68	4.35	4.516	6.194	0.2481	3.316	2.472	73.882
1754.8	86.747	101.307	4.478	4.661	6.535	0.2481	3.316	2.472	72.971
1754.9	85.251	87.264	4.609	4.796	6.825	0.237898	3.33	2.464	72.015
1755	83.892	74.371	4.736	4.921	7.096	0.227695	3.344	2.456	71.15
1755.1	83.097	63.922	4.856	5.027	7.344	0.217493	3.358	2.448	70.474
1755.2	82.983	59.475	4.946	5.095	7.536	0.20729	3.372	2.44	70.296
1755.3	82.563	58.57	5.012	5.134	7.647	0.20729	3.372	2.44	70.428
1755.4	81.021	62.964	5.034	5.128	7.592	0.196243	3.377	2.4527	71.033
1755.5	80.877	70.923	5.006	5.078	7.313	0.185197	3.382	2.4653	71.972
1755.6	81.36	80.562	4.95	5.009	6.945	0.17415	3.387	2.478	73.025
1755.7	82.475	92.06	4.858	4.921	6.515	0.17889	3.46	2.482	74.121
1755.8	84.175	104	4.749	4.834	6.17	0.17889	3.46	2.482	75.033
1755.9	86.157	115.734	4.635	4.746	5.886	0.18363	3.533	2.486	75.8
1756	88.363	125.924	4.523	4.659	5.715	0.18837	3.606	2.49	76.259
1756.1	89.716	133.588	4.423	4.572	5.585	0.209303	3.638	2.4897	76.507
1756.2	90.542	139.355	4.332	4.486	5.476	0.230237	3.67	2.4893	76.627
1756.3	90.738	141.305	4.262	4.411	5.379	0.230237	3.67	2.4893	76.615
1756.4	90.751	140.792	4.206	4.353	5.314	0.25117	3.702	2.489	76.58
1756.5	90.688	138.635	4.161	4.308	5.278	0.26214	3.7307	2.493	76.532
1756.6	90.942	135.069	4.133	4.29	5.33	0.27311	3.7593	2.497	76.48
1756.7	91.069	132.291	4.111	4.279	5.42	0.28408	3.788	2.501	76.427
1756.8	91.083	130.181	4.093	4.275	5.539	0.28408	3.788	2.501	76.372
1756.9	90.755	129.649	4.079	4.276	5.644	0.282275	3.8113	2.501	76.296
1757	90.254	129.643	4.065	4.278	5.72	0.28047	3.8345	2.501	76.163
1757.1	89.598	130.103	4.051	4.283	5.769	0.278665	3.8577	2.501	75.979
1757.2	89.081	129.628	4.042	4.291	5.771	0.27686	3.881	2.501	75.618
1757.3	88.62	128.401	4.038	4.295	5.744	0.27686	3.881	2.501	75.198
1757.4	88.218	126.358	4.041	4.296	5.684	0.272267	3.892	2.502	74.714
1757.5	86.97	124.494	4.058	4.284	5.541	0.267673	3.903	2.503	74.213
1757.6	86.227	123.566	4.078	4.272	5.377	0.26308	3.914	2.504	73.696
1757.7	86.202	123.859	4.102	4.262	5.192	0.257877	3.9353	2.5053	73.159
1757.8	87.518	125.814	4.109	4.276	5.086	0.257877	3.9353	2.5053	72.467
1757.9	88.441	127.481	4.095	4.295	5.05	0.252673	3.9567	2.5067	71.623
1758	88.515	128.419	4.051	4.318	5.116	0.24747	3.978	2.508	70.56
1758.1	87.355	125.504	3.954	4.292	5.268	0.2398	3.984	2.482	69.051
1758.2	85.955	119.625	3.831	4.225	5.393	0.23213	3.99	2.456	67.289
1758.3	84.478	109.124	3.673	4.093	5.438	0.23213	3.99	2.456	65.174
1758.4	82.642	94.815	3.488	3.906	5.254	0.22446	3.996	2.43	62.825
1758.5	81.24	79.801	3.292	3.7	4.974	0.214173	3.904	2.3957	60.463
1758.6	81.117	65.235	3.087	3.484	4.59	0.203887	3.812	2.3613	58.204
1758.7	82.553	54.893	2.884	3.273	4.228	0.1936	3.72	2.327	56.296
1758.8	84.406	47.517	2.687	3.066	3.885	0.1936	3.72	2.327	54.609
1758.9	86.046	45.394	2.506	2.866	3.577	0.190453	3.641	2.3277	53.274
1759	86.9	46.009	2.351	2.68	3.281	0.187305	3.562	2.3285	52.117
1759.1	87.495	47.655	2.213	2.506	3.001	0.184158	3.483	2.3292	51.058
1759.2	88.315	49.056	2.106	2.363	2.761	0.18101	3.404	2.33	50.119
1759.3	88.467	48.632	2.023	2.251	2.592	0.18101	3.404	2.33	49.308
1759.4	88.343	46.972	1.953	2.161	2.476	0.18801	3.34	2.3297	48.589
1759.5	88.556	43.374	1.905	2.108	2.468	0.19501	3.276	2.3293	48.025
1759.6	89.07	39.656	1.865	2.073	2.525	0.20201	3.212	2.329	47.517
1759.7	89.711	36.064	1.832	2.051	2.628	0.204923	3.1597	2.3097	47.049
1759.8	89.826	34.365	1.808	2.042	2.771	0.204923	3.1597	2.3097	46.632
1759.9	90.784	34.249	1.789	2.034	2.888	0.207837	3.1073	2.2903	46.278
1760	92.273	35.368	1.774	2.027	2.98	0.21075	3.055	2.271	45.979
1760.1	91.707	37.449	1.768	2.014	2.976	0.210217	3.031	2.2623	45.816
1760.2	90.776	38.954	1.767	1.996	2.929	0.209683	3.007	2.2537	45.713
1760.3	89.513	39.934	1.769	1.975	2.842	0.209683	3.007	2.2537	45.665
1760.4	88.529	39.365	1.777	1.95	2.719	0.20915	2.983	2.245	45.707
1760.5	87.634	38.474	1.786	1.927	2.603	0.211063	2.985	2.2407	45.786
1760.6	86.839	37.231	1.796	1.906	2.495	0.212977	2.987	2.2363	45.906
1760.7	87.112	36.56	1.804	1.895	2.434	0.21489	2.989	2.232	46.073
1760.8	87.672	36.602	1.809	1.89	2.399	0.21489	2.989	2.232	46.244
1760.9	88.542	37.559	1.812	1.892	2.398	0.214732	2.9783	2.2378	46.419
1761	88.462	39.946	1.814	1.901	2.436	0.214575	2.9675	2.2435	46.556
1761.1	88.437	42.789	1.816	1.912	2.484	0.214418	2.9568	2.2493	46.663
1761.2	88.667	46.126	1.819	1.925	2.541	0.21426	2.946	2.255	46.725
1761.3	88.883	48.751	1.828	1.939	2.593	0.21426	2.946	2.255	46.707
1761.4	88.916	50.402	1.839	1.953	2.641	0.210727	2.9297	2.2607	46.636
1761.5	88.588	50.334	1.853	1.967	2.683	0.207193	2.9133	2.2663	46.483
1761.6	89.128	48.235	1.866	1.977	2.715	0.20366	2.897	2.272	46.232
1761.7	89.297	45.453	1.876	1.982	2.735	0.19823	2.9033	2.2657	45.938
1761.8	88.01	42.17	1.879	1.98	2.735	0.19823	2.9033	2.2657	45.595
1761.9	87.27	39.491	1.871	1.967	2.702	0.1928	2.9097	2.2593	45.242
1762	86.882	37.178	1.857	1.948	2.654	0.18737	2.916	2.253	44.892
1762.1	87.071	35.435	1.833	1.921	2.586	0.18444	2.9227	2.247	44.563
1762.2	87.16	34.008	1.806	1.892	2.52	0.18151	2.9293	2.241	44.293
1762.3	87.34	32.747	1.777	1.862	2.46	0.18151	2.9293	2.241	44.069
1762.4	88.086	31.663	1.75	1.833	2.416	0.17858	2.936	2.235	43.943
1762.5	88.572	30.796	1.728	1.808	2.387	0.18363	2.945	2.2297	43.882
1762.6	88.861	30.072	1.71	1.785	2.37	0.18868	2.954	2.2243	43.861
1762.7	88.763	29.546	1.699	1.769	2.374	0.19373	2.963	2.219	43.868
1762.8	88.034	29.025	1.691	1.759	2.402	0.19373	2.963	2.219	43.858
1762.9	87.028	28.514	1.687	1.752	2.45	0.19342	2.9575	2.2168	43.834
1763	87.192	28.093	1.685	1.752	2.548	0.19311	2.952	2.2145	43.783
1763.1	87.197	27.827	1.683	1.754	2.667	0.1928	2.9465	2.2122	43.74
1763.2	87.076	27.702	1.681	1.757	2.801	0.19249	2.941	2.21	43.706
1763.3	86.822	28.082	1.679	1.758	2.905	0.19249	2.941	2.21	43.713
1763.4	87.416	28.48	1.678	1.759	2.957	0.192497	2.9717	2.216	43.728
1763.5	88.794	28.896	1.677	1.758	2.959	0.192503	3.0023	2.222	43.753
1763.6	88.735	29.347	1.686	1.759	2.872	0.19251	3.033	2.228	43.767
1763.7	88.611	29.813	1.704	1.762	2.775	0.194273	3.084	2.2423	43.776
1763.8	88.422	30.293	1.731	1.768	2.666	0.194273	3.084	2.2423	43.78
1763.9	89.058	30.359	1.785	1.785	2.584	0.196037	3.135	2.2567	43.808
1764	89.054	30.19	1.852	1.814	2.533	0.1978	3.186	2.271	43.876
1764.1	88.119	29.735	1.936	1.858	2.524	0.19449	3.2763	2.2747	43.995
