DEPTH	BHC	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
784.75	150.0079	0.018967	77.711	-999.25	-999.25	-999.25	0.448667	-999.25	-999.25	-65.5986
785	151.6091	0.022	77.2734	-999.25	-999.25	-999.25	0.4546	-999.25	-999.25	-65.5859
785.25	153.0494	0.027867	74.2601	-999.25	-999.25	-999.25	0.4518	-999.25	-999.25	-66.3277
785.5	143.3007	0.032867	67.9918	-999.25	-999.25	-999.25	0.438333	-999.25	-999.25	-66.3218
785.75	142.8346	0.034399	71.7957	-999.25	-999.25	-999.25	0.426802	-999.25	-999.25	-66.5444
786	144.2495	0.029867	73.6216	-999.25	-999.25	-999.25	0.4346	-999.25	-999.25	-66.6096
786.25	145.2322	0.038534	68.896	-999.25	-999.25	-999.25	0.456068	-999.25	-999.25	-66.6019
786.5	145.6519	0.048399	68.9256	-999.25	-999.25	-999.25	0.4654	-999.25	-999.25	-66.5777
786.75	145.1426	0.054333	68.2767	-999.25	-999.25	-999.25	0.461867	-999.25	-999.25	-66.5739
787	143.1504	0.060267	69.7719	-999.25	-999.25	-999.25	0.453468	-999.25	-999.25	-66.6053
787.25	142.4454	0.062	71.2965	-999.25	-999.25	-999.25	0.431006	-999.25	-999.25	-66.6367
787.5	142.8822	0.063267	71.4166	-999.25	-999.25	-999.25	0.425666	-999.25	-999.25	-66.6347
787.75	142.3116	0.0424	70.3798	-999.25	-999.25	-999.25	0.443135	-999.25	-999.25	-66.6327
788	141.2191	0.034602	68.3057	-999.25	-999.25	-999.25	0.464998	-999.25	-999.25	-66.6307
788.25	139.3721	0.020267	66.8821	-999.25	-999.25	-999.25	0.467067	-999.25	-999.25	-66.6264
788.5	138.3489	0.016933	67.2223	-999.25	-999.25	-999.25	0.462596	-999.25	-999.25	-66.7282
788.75	141.4198	0.0108	68.7104	-999.25	-999.25	-999.25	0.426002	-999.25	-999.25	-66.8299
789	145.1265	0.0089	70.3827	-999.25	-999.25	-999.25	0.425733	-999.25	-999.25	-66.9316
789.25	145.7795	0.007	71.0163	-999.25	-999.25	-999.25	0.440802	-999.25	-999.25	-66.9327
789.5	144.9398	0.0078	69.681	-999.25	-999.25	-999.25	0.459	-999.25	-999.25	-67.3972
789.75	144.09	0.0134	68.5078	-999.25	-999.25	-999.25	0.449667	-999.25	-999.25	-67.8616
790	145.5338	0.018	67.3177	-999.25	-999.25	-999.25	0.458868	-999.25	-999.25	-67.7373
790.25	146.6583	0.012401	69.9165	-999.25	-999.25	-999.25	0.478198	-999.25	-999.25	-67.473
790.5	146.3061	0.011	76.423	-999.25	-999.25	-999.25	0.461	-999.25	-999.25	-67.2086
790.75	139.2033	0.011494	79.3407	-999.25	-999.25	-999.25	0.467228	-999.25	-999.25	-67.1881
791	139.6037	0.009747	77.5043	-999.25	-999.25	-999.25	0.418507	-999.25	-999.25	-66.2192
791.25	137.4645	0.008	69.1088	-999.25	-999.25	-999.25	0.419519	-999.25	-999.25	-66.0036
791.5	136.5922	0.007	69.8631	-999.25	-999.25	-999.25	0.436089	-999.25	-999.25	-66.0023
791.75	136.4707	0.007793	70.0386	-999.25	-999.25	-999.25	0.405687	-999.25	-999.25	-66.1688
792	132.0172	0.01176	71.0943	-999.25	-999.25	-999.25	0.39138	-999.25	-999.25	-66.2147
792.25	130.91	0.018139	74.3602	-999.25	-999.25	-999.25	0.399506	-999.25	-999.25	-66.5573
792.5	139.3721	0.026	76.6869	-999.25	-999.25	-999.25	0.414107	-999.25	-999.25	-66.9442
792.75	141.824	0.02746	76.8501	-999.25	-999.25	-999.25	0.462637	-999.25	-999.25	-66.936
793	143.9944	0.021127	77.0652	-999.25	-999.25	-999.25	0.488873	-999.25	-999.25	-67.131
793.25	145.4435	0.01724	79.7592	-999.25	-999.25	-999.25	0.493553	-999.25	-999.25	-67.3261
793.5	147.3343	0.01638	80.3383	-999.25	-999.25	-999.25	0.463743	-999.25	-999.25	-67.5212
793.75	148.2732	0.024253	81.1592	-999.25	-999.25	-999.25	0.431114	-999.25	-999.25	-67.7162
794	142.4208	0.029173	81.7429	-999.25	-999.25	-999.25	0.426587	-999.25	-999.25	-67.7043
794.25	138.4893	0.03	72.4958	-999.25	-999.25	-999.25	0.434599	-999.25	-999.25	-67.7843
794.5	139.9392	0.030127	70.7872	-999.25	-999.25	-999.25	0.447253	-999.25	-999.25	-67.8642
794.75	143.0137	0.031793	74.9223	-999.25	-999.25	-999.25	0.44424	-999.25	-999.25	-67.8428
795	144.0654	0.03638	79.2642	-999.25	-999.25	-999.25	0.447059	-999.25	-999.25	-67.7105
795.25	143.6181	0.044519	79.4717	-999.25	-999.25	-999.25	0.461253	-999.25	-999.25	-67.5782
795.5	141.0217	0.055793	79.1974	-999.25	-999.25	-999.25	0.462207	-999.25	-999.25	-67.5108
795.75	140.6153	0.066	80.6341	-999.25	-999.25	-999.25	0.466219	-999.25	-999.25	-67.1685
796	140.6229	0.06438	82.4928	-999.25	-999.25	-999.25	0.458836	-999.25	-999.25	-66.8262
796.25	141.4046	0.058273	84.2984	-999.25	-999.25	-999.25	0.436207	-999.25	-999.25	-66.643
796.5	143.3722	0.048941	83.3032	-999.25	-999.25	-999.25	0.43846	-999.25	-999.25	-66.0726
796.75	145.2174	0.04212	77.4533	-999.25	-999.25	-999.25	0.44432	-999.25	-999.25	-65.5022
797	146.902	0.04536	76.8152	-999.25	-999.25	-999.25	0.479962	-999.25	-999.25	-65.4542
797.25	147.5004	0.04728	78.3488	-999.25	-999.25	-999.25	0.495708	-999.25	-999.25	-66.0342
797.5	143.4288	0.04996	79.3404	-999.25	-999.25	-999.25	0.46348	-999.25	-999.25	-66.3256
797.75	143.0915	0.026346	81.9382	-999.25	-999.25	-999.25	0.44028	-999.25	-999.25	-66.7647
798	143.0678	0.024373	84.7047	-999.25	-999.25	-999.25	0.465814	-999.25	-999.25	-66.9328
798.25	144.7607	0.02232	84.7402	-999.25	-999.25	-999.25	0.4536	-999.25	-999.25	-66.9321
798.5	145.3109	0.032	80.8693	-999.25	-999.25	-999.25	0.448559	-999.25	-999.25	-66.4493
798.75	142.8892	0.03336	78.3367	-999.25	-999.25	-999.25	0.441267	-999.25	-999.25	-66.3846
799	142.1247	0.035	77.2885	-999.25	-999.25	-999.25	0.43956	-999.25	-999.25	-66.3198
799.25	137.7961	0.031853	73.3981	-999.25	-999.25	-999.25	0.456507	-999.25	-999.25	-66.094
799.5	137.0176	0.032093	72.6013	-999.25	-999.25	-999.25	0.465398	-999.25	-999.25	-64.8725
799.75	131.4409	0.03748	68.5674	-999.25	-999.25	-999.25	0.40108	-999.25	-999.25	-63.7376
800	133.5646	0.030772	67.1029	-999.25	-999.25	-999.25	0.398014	-999.25	-999.25	-63.0492
800.25	128.1018	0.018186	65.417	-999.25	-999.25	-999.25	0.42372	-999.25	-999.25	-62.8223
800.5	120.4104	0.01944	78.878	-999.25	-999.25	-999.25	0.40084	-999.25	-999.25	-62.7607
800.75	130.2721	0.009573	80.575	-999.25	-999.25	-999.25	0.392839	-999.25	-999.25	-62.9841
801	134.7896	0.020534	81.6559	-999.25	-999.25	-999.25	0.396534	-999.25	-999.25	-63.0488
801.25	133.5579	0.03216	78.2514	-999.25	-999.25	-999.25	0.42284	-999.25	-999.25	-63.2045
801.5	131.252	0.033081	70.5203	-999.25	-999.25	-999.25	0.432934	-999.25	-999.25	-63.3601
801.75	130.111	0.015466	70.9299	-999.25	-999.25	-999.25	0.419292	-999.25	-999.25	-63.5158
802	132.2979	0.005	75.9118	-999.25	-999.25	-999.25	0.41984	-999.25	-999.25	-63.4273
802.25	135.2142	0.003426	80.8487	-999.25	-999.25	-999.25	0.396919	-999.25	-999.25	-65.1468
802.5	135.2403	0.005907	81.4876	-999.25	-999.25	-999.25	0.407081	-999.25	-999.25	-65.1459
802.75	134.7313	0.009119	79.5134	-999.25	-999.25	-999.25	0.415881	-999.25	-999.25	-65.4715
803	137.0661	0.00844	79.565	-999.25	-999.25	-999.25	0.435277	-999.25	-999.25	-65.4644
803.25	142.7005	0.006233	77.612	-999.25	-999.25	-999.25	0.485041	-999.25	-999.25	-65.4068
803.5	144.9488	0.017135	76.416	-999.25	-999.25	-999.25	0.495503	-999.25	-999.25	-64.9581
803.75	131.493	0.030679	78.4091	-999.25	-999.25	-999.25	0.440904	-999.25	-999.25	-64.5094
804	129.1758	0.036213	78.4893	-999.25	-999.25	-999.25	0.417152	-999.25	-999.25	-64.4335
804.25	127.0577	0.037957	74.4767	-999.25	-999.25	-999.25	0.392454	-999.25	-999.25	-63.93
804.5	127.4171	0.017321	73.7587	-999.25	-999.25	-999.25	0.401459	-999.25	-999.25	-63.4264
804.75	127.1236	0.017214	74.714	-999.25	-999.25	-999.25	0.369959	-999.25	-999.25	-63.3214
805	126.174	0.017107	70.0893	-999.25	-999.25	-999.25	0.354773	-999.25	-999.25	-62.4099
805.25	127.2264	0.017	69.5592	-999.25	-999.25	-999.25	0.353	-999.25	-999.25	-61.4984
805.5	128.8766	0.017893	72.2423	-999.25	-999.25	-999.25	0.35936	-999.25	-999.25	-60.414
805.75	127.9912	0.020227	72.4367	-999.25	-999.25	-999.25	0.380795	-999.25	-999.25	-59.4184
806	126.925	0.011861	68.6035	-999.25	-999.25	-999.25	0.394799	-999.25	-999.25	-57.4423
806.25	124.8128	0.003193	66.0407	-999.25	-999.25	-999.25	0.368279	-999.25	-999.25	-56.195
806.5	124.8389	-0.003773	67.5604	-999.25	-999.25	-999.25	0.357681	-999.25	-999.25	-52.7726
806.75	128.5102	-0.008239	54.1229	-999.25	-999.25	-999.25	0.36612	-999.25	-999.25	-48.7507
807	128.5577	-0.010893	49.3639	-999.25	-999.25	-999.25	0.37702	-999.25	-999.25	-46.3163
807.25	130.3452	-0.011447	46.8806	-999.25	-999.25	-999.25	0.390568	-999.25	-999.25	-44.7327
807.5	131.0398	-0.012	47.4263	-999.25	-999.25	-999.25	0.39344	-999.25	-999.25	-43.9148
807.75	131.8996	-0.007767	50.9905	-999.25	-999.25	-999.25	0.40368	-999.25	-999.25	-43.9534
808	133.7233	0.001795	54.0156	-999.25	-999.25	-999.25	0.38393	-999.25	-999.25	-45.0143
808.25	116.643	0.015799	55.035	-999.25	-999.25	-999.25	0.358445	-999.25	-999.25	-46.1896
808.5	110.0327	0.023533	55.4825	-999.25	-999.25	-999.25	0.30532	-999.25	-999.25	-47.9698
808.75	109.9814	0.005092	56.9817	-999.25	-999.25	-999.25	0.295794	-999.25	-999.25	-47.8624
809	115.8634	-0.008199	57.197	-999.25	-999.25	-999.25	0.311298	-999.25	-999.25	-47.0833
809.25	118.7945	-0.01412	57.1115	-999.25	-999.25	-999.25	0.33716	-999.25	-999.25	-47.0295
809.5	119.805	-0.008	57.2792	-999.25	-999.25	-999.25	0.35632	-999.25	-999.25	-47.1814
809.75	118.879	-0.00336	56.0941	-999.25	-999.25	-999.25	0.362867	-999.25	-999.25	-47.0096
810	121.044	-0.00156	58.3018	-999.25	-999.25	-999.25	0.37684	-999.25	-999.25	-46.9539
810.25	122.962	-0.00378	60.2348	-999.25	-999.25	-999.25	0.384853	-999.25	-999.25	-46.6877
810.5	123.2421	-0.006	59.6243	-999.25	-999.25	-999.25	0.372665	-999.25	-999.25	-46.5725
810.75	122.0019	-0.005	59.1843	-999.25	-999.25	-999.25	0.35328	-999.25	-999.25	-46.2461
811	121.7532	-0.005107	59.108	-999.25	-999.25	-999.25	0.349107	-999.25	-999.25	-46.1513
811.25	122.4886	-0.005553	57.3859	-999.25	-999.25	-999.25	0.350773	-999.25	-999.25	-45.0629
811.5	122.2989	-0.006	56.5887	-999.25	-999.25	-999.25	0.358039	-999.25	-999.25	-44.6872
811.75	122.2429	-0.002893	56.6777	-999.25	-999.25	-999.25	0.376746	-999.25	-999.25	-44.6789
812	121.1771	-0.007414	53.6524	-999.25	-999.25	-999.25	0.369852	-999.25	-999.25	-45.5725
812.25	120.8453	-0.00856	53.0565	-999.25	-999.25	-999.25	0.34416	-999.25	-999.25	-46.5008
812.5	121.1868	-0.006934	56.7002	-999.25	-999.25	-999.25	0.339533	-999.25	-999.25	-48.1754
812.75	119.5441	0.002	65.247	-999.25	-999.25	-999.25	0.33704	-999.25	-999.25	-50.7753
813	120.6116	0.01296	66.77	-999.25	-999.25	-999.25	0.343599	-999.25	-999.25	-51.3135
813.25	131.2149	0.024853	68.1217	-999.25	-999.25	-999.25	0.376092	-999.25	-999.25	-52.6042
813.5	135.1566	0.03664	55.4576	-999.25	-999.25	-999.25	0.414374	-999.25	-999.25	-53.6924
813.75	129.555	0.0462	53.4493	-999.25	-999.25	-999.25	0.397521	-999.25	-999.25	-51.9149
814	121.1975	0.042694	51.441	-999.25	-999.25	-999.25	0.392066	-999.25	-999.25	-49.2023
814.25	120.9209	0.020414	50.5377	-999.25	-999.25	-999.25	0.404094	-999.25	-999.25	-44.9314
814.5	123.7072	-0.00016	48.0345	-999.25	-999.25	-999.25	0.383881	-999.25	-999.25	-40.6394
814.75	125.9289	-0.013	49.6991	-999.25	-999.25	-999.25	0.361254	-999.25	-999.25	-38.4991
815	125.8936	-0.016094	49.6177	-999.25	-999.25	-999.25	0.355773	-999.25	-999.25	-37.0488
815.25	124.5802	-0.013834	50.5668	-999.25	-999.25	-999.25	0.373033	-999.25	-999.25	-36.257
815.5	123.3754	-0.0108	52.4454	-999.25	-999.25	-999.25	0.3809	-999.25	-999.25	-36.1483
815.75	122.9546	-0.004399	43.6081	-999.25	-999.25	-999.25	0.352396	-999.25	-999.25	-36.1393
816	122.2153	-0.003867	36.512	-999.25	-999.25	-999.25	0.345333	-999.25	-999.25	-36.2469
816.25	122.374	-0.004433	36.9497	-999.25	-999.25	-999.25	0.363001	-999.25	-999.25	-36.4997
816.5	121.5411	-0.005	39.3853	-999.25	-999.25	-999.25	0.3743	-999.25	-999.25	-37.1696
816.75	121.3316	-0.004	41.3281	-999.25	-999.25	-999.25	0.357834	-999.25	-999.25	-37.9151
817	115.6696	-0.0035	44.089	-999.25	-999.25	-999.25	0.350601	-999.25	-999.25	-38.9598
817.25	118.2021	-0.008	46.0078	-999.25	-999.25	-999.25	0.3583	-999.25	-999.25	-40.2325
817.5	116.4163	-0.008267	45.6332	-999.25	-999.25	-999.25	0.325601	-999.25	-999.25	-43.2509
817.75	116.7512	0.0061	55.7043	-999.25	-999.25	-999.25	0.303202	-999.25	-999.25	-47.5299
818	118.3159	0.013901	73.79	-999.25	-999.25	-999.25	0.376675	-999.25	-999.25	-53.1902
818.25	127.0252	0.019166	79.175	-999.25	-999.25	-999.25	0.419633	-999.25	-999.25	-58.0762
818.5	130.9907	0.0181	83.2225	-999.25	-999.25	-999.25	0.432199	-999.25	-999.25	-60.6587
818.75	133.2637	0.017466	79.4403	-999.25	-999.25	-999.25	0.423466	-999.25	-999.25	-61.6457
819	129.6505	0.024	74.4905	-999.25	-999.25	-999.25	0.4303	-999.25	-999.25	-63.5862
819.25	127.8139	0.0262	74.7703	-999.25	-999.25	-999.25	0.435898	-999.25	-999.25	-63.8031
819.5	127.2214	0.021099	77.3297	-999.25	-999.25	-999.25	0.420834	-999.25	-999.25	-65.2852
819.75	128.141	0.0171	78.8763	-999.25	-999.25	-999.25	0.409101	-999.25	-999.25	-66.8779
820	128.2993	0.0123	79.7236	-999.25	-999.25	-999.25	0.3989	-999.25	-999.25	-66.8715
820.25	128.8882	0.015	81.097	-999.25	-999.25	-999.25	0.401834	-999.25	-999.25	-67.0623
820.5	129.3732	0.015867	76.9179	-999.25	-999.25	-999.25	0.418333	-999.25	-999.25	-67.1249
820.75	130.8233	0.0176	77.9463	-999.25	-999.25	-999.25	0.4265	-999.25	-999.25	-67.2819
821	131.212	0.0163	78.2096	-999.25	-999.25	-999.25	0.413565	-999.25	-999.25	-67.2803
821.25	129.0989	0.024	77.6225	-999.25	-999.25	-999.25	0.413152	-999.25	-999.25	-67.2739
821.5	127.8978	0.027	72.6186	-999.25	-999.25	-999.25	0.427932	-999.25	-999.25	-67.2235
821.75	126.5656	0.02928	78.5485	-999.25	-999.25	-999.25	0.413441	-999.25	-999.25	-67.1419
822	124.8527	0.021891	80.8379	-999.25	-999.25	-999.25	0.386611	-999.25	-999.25	-67.0618
822.25	122.7666	0.011534	79.2009	-999.25	-999.25	-999.25	0.367652	-999.25	-999.25	-66.9438
822.5	125.7877	0.00776	79.8392	-999.25	-999.25	-999.25	0.385399	-999.25	-999.25	-66.6809
822.75	139.2716	0.005427	82.1605	-999.25	-999.25	-999.25	0.394707	-999.25	-999.25	-66.267
823	141.6347	0.008093	83.6986	-999.25	-999.25	-999.25	0.413516	-999.25	-999.25	-66.1183
823.25	142.2106	0.01128	81.8683	-999.25	-999.25	-999.25	0.462319	-999.25	-999.25	-66.0201
823.5	135.8452	0.019	77.1031	-999.25	-999.25	-999.25	0.470038	-999.25	-999.25	-65.9205
823.75	132.2696	0.025932	76.9664	-999.25	-999.25	-999.25	0.458466	-999.25	-999.25	-66.4352
824	133.5712	0.03652	72.3886	-999.25	-999.25	-999.25	0.45312	-999.25	-999.25	-66.9499
824.25	136.1956	0.03672	71.6921	-999.25	-999.25	-999.25	0.439134	-999.25	-999.25	-67.3402
824.5	135.8856	0.038746	73.4512	-999.25	-999.25	-999.25	0.446882	-999.25	-999.25	-68.1399
824.75	135.7957	0.046	73.6693	-999.25	-999.25	-999.25	0.42688	-999.25	-999.25	-68.073
825	135.5398	0.048707	74.226	-999.25	-999.25	-999.25	0.419427	-999.25	-999.25	-68.6959
825.25	135.9045	0.052602	75.8592	-999.25	-999.25	-999.25	0.444889	-999.25	-999.25	-68.6902
825.5	136.2565	0.0352	71.1257	-999.25	-999.25	-999.25	0.4806	-999.25	-999.25	-68.8659
825.75	137.9103	0.048	71.9128	-999.25	-999.25	-999.25	0.498414	-999.25	-999.25	-68.9385
826	137.7279	0.051746	74.8443	-999.25	-999.25	-999.25	0.511839	-999.25	-999.25	-68.8427
826.25	135.632	0.05976	76.114	-999.25	-999.25	-999.25	0.52608	-999.25	-999.25	-68.7469
826.5	136.1412	0.048795	76.3469	-999.25	-999.25	-999.25	0.534561	-999.25	-999.25	-68.6026
826.75	138.1519	0.018093	74.6835	-999.25	-999.25	-999.25	0.457204	-999.25	-999.25	-68.4027
827	130.0951	0.02204	76.7329	-999.25	-999.25	-999.25	0.43532	-999.25	-999.25	-67.5721
827.25	127.2745	0.023853	79.8967	-999.25	-999.25	-999.25	0.404013	-999.25	-999.25	-67.2417
827.5	126.4483	0.020653	80.1296	-999.25	-999.25	-999.25	0.392	-999.25	-999.25	-66.3198
827.75	126.8391	0.017	77.859	-999.25	-999.25	-999.25	0.399534	-999.25	-999.25	-65.3979
828	126.5162	0.01632	76.252	-999.25	-999.25	-999.25	0.41168	-999.25	-999.25	-64.8874
828.25	126.514	0.01474	75.5029	-999.25	-999.25	-999.25	0.39978	-999.25	-999.25	-64.4193
828.5	126.2483	0.013507	78.0328	-999.25	-999.25	-999.25	0.383893	-999.25	-999.25	-63.8681
828.75	126.5434	0.021	79.1699	-999.25	-999.25	-999.25	0.38446	-999.25	-999.25	-63.8217
829	126.4907	0.02726	80.2287	-999.25	-999.25	-999.25	0.413386	-999.25	-999.25	-63.9249
829.25	124.1232	0.023973	76.4387	-999.25	-999.25	-999.25	0.43252	-999.25	-999.25	-63.9196
829.5	123.5154	0.025	73.666	-999.25	-999.25	-999.25	0.41968	-999.25	-999.25	-63.9559
829.75	124.2093	0.03104	75.2267	-999.25	-999.25	-999.25	0.416133	-999.25	-999.25	-64.299
830	121.4535	0.042	75.251	-999.25	-999.25	-999.25	0.392686	-999.25	-999.25	-64.3095
830.25	123.2916	0.05094	73.2822	-999.25	-999.25	-999.25	0.38074	-999.25	-999.25	-64.3566
830.5	123.3111	0.05726	73.3639	-999.25	-999.25	-999.25	0.396733	-999.25	-999.25	-64.4752
830.75	124.0082	0.060753	74.7296	-999.25	-999.25	-999.25	0.436094	-999.25	-999.25	-64.3602
831	125.0485	0.06068	67.4303	-999.25	-999.25	-999.25	0.4653	-999.25	-999.25	-64.3235
831.25	125.6324	0.067	68.368	-999.25	-999.25	-999.25	0.453407	-999.25	-999.25	-64.2649
831.5	126.8445	0.066247	72.5466	-999.25	-999.25	-999.25	0.403493	-999.25	-999.25	-64.0562
831.75	128.4014	0.06522	77.1671	-999.25	-999.25	-999.25	0.40442	-999.25	-999.25	-63.8475
832	129.0513	0.063613	79.7948	-999.25	-999.25	-999.25	0.410127	-999.25	-999.25	-63.7871
832.25	130.3028	0.04222	72.7776	-999.25	-999.25	-999.25	0.431794	-999.25	-999.25	-63.6675
832.5	131.848	0.0442	69.6718	-999.25	-999.25	-999.25	0.429	-999.25	-999.25	-63.7411
832.75	131.6668	0.030347	66.7641	-999.25	-999.25	-999.25	0.431	-999.25	-999.25	-63.9572
833	128.4164	0.049821	69.3674	-999.25	-999.25	-999.25	0.421206	-999.25	-999.25	-64.6705
833.25	127.526	0.06272	72.7116	-999.25	-999.25	-999.25	0.41032	-999.25	-999.25	-64.6163
833.5	127.1209	0.072172	75.8314	-999.25	-999.25	-999.25	0.410775	-999.25	-999.25	-64.9404
833.75	127.389	0.074	76.8217	-999.25	-999.25	-999.25	0.43841	-999.25	-999.25	-65.2645
834	128.4991	0.05828	72.2869	-999.25	-999.25	-999.25	0.45848	-999.25	-999.25	-65.4936
834.25	131.7859	0.042	68.2759	-999.25	-999.25	-999.25	0.443718	-999.25	-999.25	-66.034
834.5	132.4286	0.043493	78.106	-999.25	-999.25	-999.25	0.43124	-999.25	-999.25	-65.9867
834.75	132.6652	0.047827	80.8832	-999.25	-999.25	-999.25	0.44048	-999.25	-999.25	-65.9725
835	133.139	0.051599	78.3594	-999.25	-999.25	-999.25	0.451401	-999.25	-999.25	-66.2621
835.25	130.8529	0.049986	74.8047	-999.25	-999.25	-999.25	0.458986	-999.25	-999.25	-66.2524
835.5	130.741	0.05152	75.8659	-999.25	-999.25	-999.25	0.463653	-999.25	-999.25	-66.2051
835.75	132.281	0.04108	76.3397	-999.25	-999.25	-999.25	0.467481	-999.25	-999.25	-66.1136
836	133.3036	0.050212	78.8127	-999.25	-999.25	-999.25	0.480465	-999.25	-999.25	-65.8671
836.25	133.8577	0.053413	79.7992	-999.25	-999.25	-999.25	0.46032	-999.25	-999.25	-65.9028
836.5	134.166	0.05908	79.0493	-999.25	-999.25	-999.25	0.411122	-999.25	-999.25	-65.9887
836.75	133.2043	0.054028	74.6477	-999.25	-999.25	-999.25	0.42624	-999.25	-999.25	-66.1451
837	132.5027	0.0518	72.3658	-999.25	-999.25	-999.25	0.430107	-999.25	-999.25	-66.1447
837.25	131.4175	0.03924	72.8784	-999.25	-999.25	-999.25	0.42708	-999.25	-999.25	-66.1691
837.5	131.4472	0.04424	73.712	-999.25	-999.25	-999.25	0.428746	-999.25	-999.25	-66.1594
837.75	134.2356	0.058	73.2284	-999.25	-999.25	-999.25	0.428827	-999.25	-999.25	-66.5151
838	135.7008	0.06616	73.8101	-999.25	-999.25	-999.25	0.436401	-999.25	-999.25	-66.4752
838.25	136.1018	0.07024	73.7455	-999.25	-999.25	-999.25	0.432788	-999.25	-999.25	-66.7973
838.5	136.7258	0.054693	72.7846	-999.25	-999.25	-999.25	0.43624	-999.25	-999.25	-66.8061
838.75	136.2554	0.030042	73.2799	-999.25	-999.25	-999.25	0.439638	-999.25	-999.25	-66.7785
839	127.8043	0.025576	59.3807	-999.25	-999.25	-999.25	0.429226	-999.25	-999.25	-65.8835
839.25	126.9895	0.00476	55.0247	-999.25	-999.25	-999.25	0.418626	-999.25	-999.25	-65.0281
839.5	130.2754	-0.00012	56.9377	-999.25	-999.25	-999.25	0.406164	-999.25	-999.25	-64.1921
839.75	152.3926	-0.005	37.2401	-999.25	-999.25	-999.25	0.45696	-999.25	-999.25	-63.9332
840	154.9186	-0.02	27.9404	-999.25	-999.25	-999.25	0.477445	-999.25	-999.25	-62.4358
840.25	159.6508	-0.020513	27.7462	-999.25	-999.25	-999.25	0.49793	-999.25	-999.25	-61.5201
840.5	154.176	-0.027	41.3679	-999.25	-999.25	-999.25	0.518416	-999.25	-999.25	-61.7757
840.75	147.8415	-0.027593	46.234	-999.25	-999.25	-999.25	0.538901	-999.25	-999.25	-61.0944
841	147.8423	-0.022853	41.8094	-999.25	-999.25	-999.25	0.51978	-999.25	-999.25	-60.6517
841.25	153.3206	-0.0173	23.13	-999.25	-999.25	-999.25	0.52144	-999.25	-999.25	-60.6095
841.5	156.6821	-0.016	23.1402	-999.25	-999.25	-999.25	0.553791	-999.25	-999.25	-60.2457
841.75	157.7866	-0.013659	20.5713	-999.25	-999.25	-999.25	0.586513	-999.25	-999.25	-60.1742
842	156.7524	-0.02126	22.1753	-999.25	-999.25	-999.25	0.573019	-999.25	-999.25	-60.018
842.25	155.2089	-0.02	23.5198	-999.25	-999.25	-999.25	0.557209	-999.25	-999.25	-60.4147
842.5	153.617	-0.02078	25.1634	-999.25	-999.25	-999.25	0.567286	-999.25	-999.25	-60.4038
842.75	153.8417	-0.02614	25.5695	-999.25	-999.25	-999.25	0.512021	-999.25	-999.25	-60.7173
843	155.3909	-0.027154	25.7527	-999.25	-999.25	-999.25	0.532076	-999.25	-999.25	-61.1663
843.25	156.4904	-0.023	26.148	-999.25	-999.25	-999.25	0.552131	-999.25	-999.25	-61.6007
843.5	156.0364	-0.01338	33.2591	-999.25	-999.25	-999.25	0.572187	-999.25	-999.25	-61.3883
843.75	154.5176	-0.00878	38.8859	-999.25	-999.25	-999.25	0.592242	-999.25	-999.25	-64.5347
844	153.405	-0.001707	41.9677	-999.25	-999.25	-999.25	0.558366	-999.25	-999.25	-64.5238
844.25	160.371	0.00496	45.9875	-999.25	-999.25	-999.25	0.57262	-999.25	-999.25	-66.1102
844.5	163.4709	0.007187	57.2314	-999.25	-999.25	-999.25	0.540055	-999.25	-999.25	-66.7157
844.75	165.0653	0.00578	65.129	-999.25	-999.25	-999.25	0.536586	-999.25	-999.25	-66.7748
845	155.5581	0.00374	68.7424	-999.25	-999.25	-999.25	0.55288	-999.25	-999.25	-68.9147
845.25	151.1354	0.007813	71.7244	-999.25	-999.25	-999.25	0.509088	-999.25	-999.25	-68.7081
845.5	148.2807	0.01522	73.4944	-999.25	-999.25	-999.25	0.487487	-999.25	-999.25	-70.4837
845.75	148.1112	0.02096	73.4832	-999.25	-999.25	-999.25	0.481	-999.25	-999.25	-70.7734
846	149.71	0.0238	72.3453	-999.25	-999.25	-999.25	0.4866	-999.25	-999.25	-72.0583
846.25	150.8531	0.018	72.5114	-999.25	-999.25	-999.25	0.494067	-999.25	-999.25	-72.3433
846.5	150.7877	0.015066	73.7029	-999.25	-999.25	-999.25	0.495	-999.25	-999.25	-72.8005
846.75	146.4043	0.012201	73.5376	-999.25	-999.25	-999.25	0.512398	-999.25	-999.25	-72.9963
847	142.1489	0.0078	72.7383	-999.25	-999.25	-999.25	0.535799	-999.25	-999.25	-73.0967
847.25	140.9265	0.005	69.4329	-999.25	-999.25	-999.25	0.489663	-999.25	-999.25	-73.1604
847.5	145.293	0.0068	68.7035	-999.25	-999.25	-999.25	0.4764	-999.25	-999.25	-72.9779
