DEPTH	CLI	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1222	10.576	0.13949	91.6058	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1222.25	10.466	0.139178	93.2958	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1222.5	10.365	0.134645	94.1525	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1222.75	10.2775	0.123781	93.7588	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1223	10.224	0.120227	91.6805	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1223.25	10.179	0.118503	89.1805	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1223.5	10.105	0.116251	88.84	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1223.75	10.053	0.116713	89.5065	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1224	10.118	0.128539	92.0365	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1224.25	10.144	0.137834	93.4107	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1224.5	10.17	0.137022	90.1671	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1224.75	10.215	0.132636	89.6021	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1225	10.29	0.125868	90.8221	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1225.25	10.335	0.121016	90.4669	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1225.5	10.36	0.117441	89.0619	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1225.75	10.1315	0.109934	91.7816	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1226	9.734	0.099807	97.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1226.25	9.6205	0.093998	98.925	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1226.5	9.507	0.088188	100.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1226.75	9.5901	0.067735	103.3498	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1227	9.701	0.056955	103.3004	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1227.25	9.8535	0.06069	99.0504	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1227.5	9.9662	0.063353	95.6078	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1227.75	10.0194	0.064406	93.3767	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1228	9.8149	0.074666	90.9825	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1228.25	9.5459	0.08723	88.5475	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1228.5	9.5824	0.084844	90.0595	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1228.75	9.6954	0.078716	92.5595	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1229	9.566	0.077855	94.31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1229.25	9.4241	0.075382	95.5039	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1229.5	9.4746	0.061192	95.2239	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1229.75	9.5111	0.048253	95.7257	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1230	9.4917	0.040308	99.3504	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1230.25	9.5098	0.043761	99.3598	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1230.5	9.5528	0.054809	96.9598	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1230.75	9.5055	0.063361	94.0761	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1231	9.398	0.070248	90.87	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1231.25	9.3825	0.060481	97.285	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1231.5	9.367	0.050714	103.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1231.75	9.355	0.04827	101.255	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1232	9.343	0.045826	98.81	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1232.25	9.2943	0.041368	101.3036	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1232.5	9.2322	0.034889	100.4526	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1232.75	9.1502	0.025379	94.5826	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1233	9.1517	0.030697	89.3105	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1233.25	9.2786	0.058263	84.9358	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1233.5	9.3196	0.071503	82.7843	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1233.75	9.3391	0.081158	81.1893	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1234	9.4485	0.069005	87.995	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1234.25	9.547	0.057186	95.2952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1234.5	9.512	0.068508	96.1702	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1234.75	9.4856	0.078912	96.6698	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1235	9.4936	0.085646	95.6698	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1235.25	9.4872	0.09218	94.4559	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1235.5	9.4235	0.09792	92.3872	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1235.75	9.452	0.097587	91.9531	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1236	9.542	0.093208	92.6081	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1236.25	9.4636	0.090512	94.9815	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1236.5	9.273	0.088937	98.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1236.75	9.191	0.084164	99.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1237	9.109	0.079391	100.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1237.25	8.8846	0.043023	87.0258	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1237.5	8.8173	0.017875	77.1985	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1237.75	8.75	0.009565	72.5435	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1238	8.7562	0.005237	69.4741	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1238.25	8.7717	0.006883	68.7841	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1238.5	8.775	0.008159	70.8392	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1238.75	8.76	0.008882	77.0139	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1239	8.7758	0.008892	75.3507	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1239.25	8.7993	0.008725	71.7257	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1239.5	8.8275	0.005804	71.215	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1239.75	8.8455	0.00225	70.7864	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1240	8.818	-0.001076	67.5714	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1240.25	8.8078	-0.003252	66.4388	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1240.5	8.8665	-0.000827	73.6259	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1240.75	8.8924	-0.000475	75.3358	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1241	8.8964	-0.001503	73.3958	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1241.25	8.8863	-0.000562	74.7383	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1241.5	8.8668	0.001691	78.2683	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1241.75	8.8629	0.001482	77.8986	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1242	8.859	-0.000367	74.93	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1242.25	8.8705	-0.000071	69.965	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1242.5	8.882	0.000225	65	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1242.75	8.887	0.0031	69.2935	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1243	8.8916	0.00656	73.0457	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1243.25	8.8956	0.010897	75.9857	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1243.5	8.896	0.011367	76.6553	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1243.75	8.891	0.006034	73.918	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1244	8.8908	0.004995	74.8456	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1244.25	8.8906	0.00503	76.6906	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1244.5	8.8904	0.006636	74.8845	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1244.75	8.8902	0.008634	72.1645	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1245	8.89	0.004631	71.775	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1245.25	8.8916	0.001	71.7048	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1245.5	8.8996	0.004855	70.5798	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1245.75	8.904	0.007334	69.665	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1246	8.894	0.004319	69.59	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1246.25	8.869	0.004322	70.9102	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1246.5	8.834	0.006336	73.1602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1246.75	8.817	0.008028	73.6362	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1247	8.812	0.009507	72.93	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1247.25	8.7885	0.002799	71.555	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1247.5	8.765	-0.003908	70.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1247.75	8.7805	-0.006165	70.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1248	8.796	-0.008423	70.68	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1248.25	8.8304	-0.002	69.5113	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1248.5	8.8588	0.002584	69.9597	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1248.75	8.8783	0.004408	72.8347	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1249	8.8841	0.004735	74.3576	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1249.25	8.89	0.002818	73.8513	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1249.5	8.8776	0.003806	72.9222	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1249.75	8.8621	0.005522	71.8872	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1250	8.8745	0.006986	71.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1250.25	8.897	0.007289	70.8293	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1250.5	8.932	0.003208	72.1743	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1250.75	8.9577	-0.000563	73.4622	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1251	8.9462	-0.003089	74.5222	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1251.25	8.9488	-0.003095	75.7529	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1251.5	9.0075	0.006964	77.6652	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1251.75	9.0334	0.015073	76.9118	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1252	9.0374	0.021882	74.3818	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1252.25	9.0623	0.026245	75.9503	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1252.5	9.101	0.028977	80.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1252.75	9.1165	0.027209	81.905	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1253	9.132	0.025441	83.56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1253.25	9.1564	0.036771	83.7912	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1253.5	9.1586	0.042182	85.0937	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1253.75	9.1276	0.038711	88.0037	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1254	9.095	0.032988	88.0244	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1254.25	9.06	0.023885	83.7094	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1254.5	9.037	0.0203	79.8079	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1254.75	9.032	0.024992	76.5269	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1255	9.0278	0.027472	79.893	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1255.25	9.0238	0.0294	84.923	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1255.5	9.031	0.022235	83.055	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1255.75	9.0382	0.017105	80.174	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1256	9.0342	0.029198	80.144	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1256.25	9.0326	0.038024	80.0112	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1256.5	9.031	0.033798	79.4674	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1256.75	9.0334	0.023657	78.4249	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1257	9.0374	0.009576	77.0499	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1257.25	9.0411	0.004913	75.3928	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1257.5	9.0446	0.006528	73.5478	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1257.75	9.0696	0.009909	73.3238	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1258	9.0828	0.014466	74.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1258.25	9.0959	0.014	77.555	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1258.5	9.109	0.013534	80.93	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1258.75	9.1527	0.012912	78.3177	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1259	9.1822	0.014457	77.8237	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1259.25	9.1902	0.019252	80.5087	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1259.5	9.1987	0.023946	81.6676	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1259.75	9.2081	0.02849	80.5365	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1260	9.1944	0.031574	79.4862	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1260.25	9.1749	0.034293	78.4562	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1260.5	9.1742	0.030669	77.2982	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1260.75	9.1782	0.025456	76.1082	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1261	9.191	0.019904	76.59	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1261.25	9.2037	0.015742	77.0908	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1261.5	9.2072	0.017472	75.9958	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1261.75	9.2061	0.019245	75.5266	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1262	9.1867	0.021193	77.5578	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1262.25	9.2024	0.022289	79.0631	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1262.5	9.2414	0.022817	80.2181	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1262.75	9.3039	0.022566	78.7598	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1263	9.382	0.021796	75.56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1263.25	9.4605	0.034524	80.62	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1263.5	9.539	0.047252	85.68	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1263.75	9.5585	0.045644	79.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1264	9.578	0.044037	72.68	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1264.25	9.5243	0.048326	77.0985	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1264.5	9.4982	0.050922	80.5858	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1264.75	9.5137	0.050977	82.6758	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1265	9.527	0.054656	82.9153	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1265.25	9.537	0.063773	80.378	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1265.5	9.7074	0.070877	79.3941	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1265.75	9.9179	0.077477	78.7991	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1266	9.843	0.077521	79.465	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1266.25	9.6838	0.076436	80.7185	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1266.5	9.4728	0.077395	83.0585	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1266.75	9.3643	0.080035	84.5426	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1267	9.6653	0.08939	82.6076	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1267.25	9.9099	0.096234	80.6534	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1267.5	9.9293	0.093047	78.6223	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1267.75	9.9679	0.085731	80.3604	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1268	10.0194	0.075666	84.6104	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1268.25	10.0813	0.08312	84.2248	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1268.5	10.15	0.102249	80.75	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1268.75	10.09	0.132105	85.09	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1269	10.03	0.161961	89.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1269.25	10.0238	0.142899	86.074	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1269.5	10.0034	0.129144	83.934	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1269.75	9.9619	0.123354	83.619	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1270	9.8714	0.116464	83.618	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1270.25	9.7074	0.107924	84.088	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1270.5	9.691	0.098932	84.4475	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1270.75	9.896	0.089263	84.6412	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1271	9.9306	0.095292	80.1331	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1271.25	9.9226	0.10525	74.4481	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1271.5	9.8355	0.118778	75.745	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1271.75	9.764	0.128655	78.7936	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1272	9.834	0.120381	81.8586	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1272.25	9.9213	0.118588	83.0276	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1272.5	10.0775	0.142692	76.6217	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1272.75	10.0698	0.152992	76.7964	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1273	9.9528	0.154094	81.3564	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1273.25	9.9294	0.144047	82.7689	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1273.5	9.9684	0.12657	82.0839	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1273.75	9.8902	0.113108	83.4489	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1274	9.734	0.102321	86.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1274.25	9.8045	0.091125	86.055	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1274.5	9.875	0.079929	85.93	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1274.75	9.8163	0.086437	85.1113	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1275	9.9008	0.089663	85.0819	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1275.25	10.2003	0.087964	86.2369	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1275.5	10.2733	0.087148	86.4626	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1275.75	10.0064	0.087658	85.294	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1276	9.9878	0.095794	85.136	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1276.25	10.0313	0.105839	85.231	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1276.5	9.9396	0.091899	88.6492	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1276.75	9.8141	0.071954	92.8992	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1277	9.9095	0.068444	96.125	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1277.25	10.042	0.070519	97.6492	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1277.5	10.102	0.078481	93.3992	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1277.75	10.16	0.084901	90.6956	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1278	10.21	0.085159	94.1704	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1278.25	10.194	0.091822	96.7782	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1278.5	10.134	0.102753	98.8082	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1278.75	10.0365	0.106311	97.2535	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1279	9.914	0.104955	93.31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1279.25	10.012	0.104337	91.965	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1279.5	10.11	0.103718	90.62	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1279.75	9.9725	0.106262	89.995	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1280	9.835	0.108806	89.37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1280.25	9.86	0.097929	84.4078	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1280.5	9.828	0.090835	83.5675	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1280.75	9.7105	0.089417	88.9125	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1281	9.6635	0.082755	91.3078	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1281.25	9.7222	0.068223	89.2766	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1281.5	9.7904	0.069604	87.3704	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1281.75	9.8609	0.074968	85.4954	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1282	9.9375	0.081703	88.025	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1282.25	10.017	0.089953	90.98	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1282.5	10.102	0.102884	91.23	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1282.75	10.163	0.113229	91.6682	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1283	10.128	0.113244	92.8582	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1283.25	10.0757	0.109377	93.4897	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1283.5	9.9545	0.090002	91.8898	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1283.75	9.8826	0.08252	91.6251	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1284	9.8436	0.082964	92.2501	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1284.25	9.8396	0.073876	93.3663	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1284.5	9.859	0.058438	94.81	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1284.75	9.781	0.059648	94.935	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1285	9.703	0.060859	95.06	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1285.25	9.4099	0.048803	81.7421	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1285.5	9.0918	0.036074	70.4808	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1285.75	8.7363	0.022337	62.3058	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1286	8.5152	0.011832	57.32	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1286.25	8.4957	0.006175	57.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
