DEPTH	BHC	CLI	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1644.375	77.293	8.9485	107.635	19.133	15.3305	7.384	0.2229	3.089	2.6635	-2.3245
1644.5	71.125	8.875	107.85	19.741	15.924	6.824	0.2148	3.153	2.647	-2.292
1644.625	71.509	8.725	106.385	18.956	16.154	12.4935	0.21155	2.994	2.658	-2.0955
1644.75	71.893	8.575	104.92	18.171	16.384	18.163	0.2083	2.835	2.669	-1.899
1644.875	73.1965	8.4555	104.75	16.304	16.0245	16.3155	0.20975	2.843	2.666	-1.6435
1645	74.5	8.336	104.58	14.437	15.665	14.468	0.2112	2.851	2.663	-1.388
1645.125	74.962	8.3585	105.815	14.181	14.5965	14.024	0.20975	2.943	2.677	-0.9335
1645.25	75.424	8.381	107.05	13.925	13.528	13.58	0.2083	3.035	2.691	-0.479
1645.375	74.7945	8.4365	104.485	14.521	13.2775	13.21	0.20075	3.043	2.7005	-0.0245
1645.5	74.165	8.492	101.92	15.117	13.027	12.84	0.1932	3.051	2.71	0.43
1645.625	71.1235	8.57	101.735	16.5365	13.896	27.6395	0.19265	3.056	2.706	0.493
1645.75	68.082	8.648	101.55	17.956	14.765	42.439	0.1921	3.061	2.702	0.556
1645.875	67.331	8.4705	101.36	19.4295	16.042	32.364	0.1776	3.0675	2.7	0.6817
1646	66.58	8.293	101.17	20.903	17.319	22.289	0.1631	3.074	2.698	0.8075
1646.125	66.871	8.297	101.205	22.004	19.024	26.405	0.1584	3.0885	2.7035	0.9333
1646.25	67.162	8.301	101.24	23.105	20.729	30.521	0.1537	3.103	2.709	1.059
1646.375	67.516	8.327	101.06	22.8705	21.0255	30.2245	0.15215	3.1465	2.706	1.17
1646.5	67.87	8.353	100.88	22.636	21.322	29.928	0.1506	3.19	2.703	1.281
1646.625	67.204	8.2825	100.695	22.1925	20.678	33.0575	0.15405	3.026	2.6885	1.4045
1646.75	66.538	8.212	100.51	21.749	20.034	36.187	0.1575	2.862	2.674	1.528
1646.875	65.886	8.185	100.33	22.0125	19.736	37.4895	0.1623	2.8455	2.675	1.35
1647	65.234	8.158	100.15	22.276	19.438	38.792	0.1671	2.829	2.676	1.172
1647.125	65.971	8.245	100.175	24.025	20.269	37.3925	0.1658	2.799	2.661	1.2625
1647.25	66.708	8.332	100.2	25.774	21.1	35.993	0.1645	2.769	2.646	1.353
1647.375	67.112	8.338	100.34	28.473	22.9505	30.3795	0.16055	2.8315	2.654	0.847
1647.5	67.516	8.344	100.48	31.172	24.801	24.766	0.1566	2.894	2.662	0.341
1647.625	67.876	8.3645	100.62	32.4845	26.685	26.816	0.1563	2.971	2.657	0.6155
1647.75	68.236	8.385	100.76	33.797	28.569	28.866	0.156	3.048	2.652	0.89
1647.875	68.5565	8.434	100.905	32.262	29.093	30.307	0.15365	2.8885	2.6515	-0.2845
1648	68.877	8.483	101.05	30.727	29.617	31.748	0.1513	2.729	2.651	-1.459
1648.125	68.5825	8.3295	101.19	28.382	27.098	33.3605	0.1543	2.8525	2.6547	-1.087
1648.25	68.288	8.176	101.33	26.037	24.579	34.973	0.1573	2.976	2.6585	-0.715
1648.375	68.212	8.207	101.47	26.156	23.2795	36.459	0.1576	3.0805	2.6623	-2.2855
1648.5	68.136	8.238	101.61	26.275	21.98	37.945	0.1579	3.185	2.666	-3.856
1648.625	68.06	8.331	101.75	28.152	23.1545	36.337	0.1654	3.2115	2.6345	-3.767
1648.75	67.984	8.424	101.89	30.029	24.329	34.729	0.1729	3.238	2.603	-3.678
1648.875	68.0125	8.365	102.035	31.1525	26.1475	23.916	0.1822	3.1455	2.562	-4.5935
1649	68.041	8.306	102.18	32.276	27.966	13.103	0.1915	3.053	2.521	-5.509
1649.125	68.0985	8.7275	102.32	29.001	29.578	14.849	0.1897	3.0915	2.55	-6.4245
1649.25	68.156	9.149	102.46	25.726	31.19	16.595	0.1879	3.13	2.579	-7.34
1649.375	68.1745	9.4495	102.6	24.709	26.92	11.287	0.185	3.1225	2.5895	-7.321
1649.5	68.193	9.75	102.74	23.692	22.65	5.979	0.1821	3.115	2.6	-7.302
1649.625	68.0785	9.3465	102.88	23.28	22.002	15.0605	0.1878	3.152	2.602	-7.5061
1649.75	67.964	8.943	103.02	22.868	21.354	24.142	0.1935	3.189	2.604	-7.7102
1649.875	67.9655	9.1375	103.02	25.32	21.646	27.9855	0.1981	3.307	2.6155	-7.9143
1650	67.967	9.332	103.02	27.772	21.938	31.829	0.2027	3.425	2.627	-8.1184
1650.125	67.978	8.6565	103.025	27.688	23.3635	18.376	0.1985	3.3175	2.6505	-8.3225
1650.25	67.989	7.981	103.03	27.604	24.789	4.923	0.1943	3.21	2.674	-8.5266
1650.375	68	8.1275	103.03	29.854	26.7355	15.6205	0.1826	3.0795	2.653	-8.7307
1650.5	68.011	8.274	103.03	32.104	28.682	26.318	0.1709	2.949	2.632	-8.9348
1650.625	68.022	8.2855	103.035	32.862	31.1595	48.4625	0.17675	3.072	2.6465	-9.1389
1650.75	68.033	8.297	103.04	33.62	33.637	70.607	0.1826	3.195	2.661	-9.343
1650.875	68.0445	8.3	103.04	31.0835	31.361	77.045	0.1855	3.326	2.6915	-9.3405
1651	68.056	8.303	103.04	28.547	29.085	83.483	0.1884	3.457	2.722	-9.338
1651.125	68.067	8.3665	103.045	24.3685	23.5715	83.947	0.1825	3.4385	2.6905	-9.3942
1651.25	68.078	8.43	103.05	20.19	18.058	84.411	0.1766	3.42	2.659	-9.4505
1651.375	68.089	8.4585	103.05	20.407	17.9935	84.2395	0.17825	3.2675	2.662	-9.5068
1651.5	68.1	8.487	103.05	20.624	17.929	84.068	0.1799	3.115	2.665	-9.563
1651.625	68.1115	8.3935	103.055	23.419	19.048	83.8965	0.1825	3.035	2.648	-9.6192
1651.75	68.123	8.3	103.06	26.214	20.167	83.725	0.1851	2.955	2.631	-9.6755
1651.875	68.1235	8.3115	103.06	31.9945	24.4105	83.5535	0.1856	2.957	2.6285	-9.7318
1652	68.124	8.323	103.06	37.775	28.654	83.382	0.1861	2.959	2.626	-9.788
1652.125	68.126	8.3375	103.06	44.3035	31.4135	83.2105	0.1849	3.109	2.65	-9.7545
1652.25	68.128	8.352	103.06	50.832	34.173	83.039	0.1837	3.259	2.674	-9.721
1652.375	68.131	8.3695	103.065	48.655	38.9895	83.305	0.18395	3.2985	2.6815	-9.6705
1652.5	68.134	8.387	103.07	46.478	43.806	83.571	0.1842	3.338	2.689	-9.62
1652.625	68.136	8.3185	103.08	36.786	32.9585	83.881	0.1822	3.196	2.675	-9.5695
1652.75	68.138	8.25	103.09	27.094	22.111	84.191	0.1802	3.054	2.661	-9.519
1652.875	68.141	8.375	103.105	29.5965	23.3475	84.5005	0.1802	3.132	2.6635	-9.43
1653	68.144	8.5	103.12	32.099	24.584	84.81	0.1802	3.21	2.666	-9.341
1653.125	68.1465	8.624	103.135	37.0815	27.7095	85.12	0.18025	3.067	2.677	-9.2275
1653.25	68.149	8.748	103.15	42.064	30.835	85.43	0.1803	2.924	2.688	-9.114
1653.375	68.152	8.789	103.165	43.584	31.959	85.74	0.17985	2.9685	2.684	-9.0005
1653.5	68.155	8.83	103.18	45.104	33.083	86.05	0.1794	3.013	2.68	-8.887
1653.625	68.1625	8.8005	103.195	41.375	30.9715	86.3595	0.1791	3.0675	2.672	-8.7985
1653.75	68.17	8.771	103.21	37.646	28.86	86.669	0.1788	3.122	2.664	-8.71
1653.875	68.177	8.809	103.225	36.569	27.672	86.979	0.1785	3.105	2.648	-8.9085
1654	68.184	8.847	103.24	35.492	26.484	87.289	0.1782	3.088	2.632	-9.107
1654.125	68.191	8.8825	103.255	34.6395	25.646	87.301	0.1784	3.0335	2.622	-9.3055
1654.25	68.198	8.918	103.27	33.787	24.808	87.313	0.1786	2.979	2.612	-9.504
1654.375	68.205	9.003	103.285	31.825	24.2315	87.354	0.17885	3	2.6185	-9.3955
1654.5	68.212	9.088	103.3	29.863	23.655	87.395	0.1791	3.021	2.625	-9.287
1654.625	68.219	8.9155	103.315	30.026	24.651	87.436	0.1797	3.0035	2.639	-9.689
1654.75	68.226	8.743	103.33	30.189	25.647	87.477	0.1803	2.986	2.653	-10.091
1654.875	68.233	8.818	103.345	33.9355	28.579	87.5185	0.18035	3.0095	2.66	-9.9125
1655	68.24	8.893	103.36	37.682	31.511	87.56	0.1804	3.033	2.667	-9.734
1655.125	68.241	8.9755	103.38	42.8375	33.7525	87.601	0.18045	3.1295	2.68	-9.5405
1655.25	68.242	9.058	103.4	47.993	35.994	87.642	0.1805	3.226	2.693	-9.347
1655.375	68.244	8.9255	103.415	48.3145	37.305	87.6835	0.1809	3.1975	2.692	-9.17
1655.5	68.246	8.793	103.43	48.636	38.616	87.725	0.1813	3.169	2.691	-8.993
1655.625	68.248	8.691	103.445	43.075	33.888	87.766	0.18105	3.0125	2.674	-8.816
1655.75	68.25	8.589	103.46	37.514	29.16	87.807	0.1808	2.856	2.657	-8.639
1655.875	68.2515	8.6375	103.5	33.9885	28.403	87.8485	0.18085	2.8485	2.6665	-8.569
1656	68.253	8.686	103.54	30.463	27.646	87.89	0.1809	2.841	2.676	-8.499
1656.125	68.255	8.6875	103.45	32.425	28.012	87.931	0.18145	2.821	2.6895	-8.2175
1656.25	68.257	8.689	103.36	34.387	28.378	87.972	0.182	2.801	2.703	-7.936
1656.375	68.259	8.6965	103.265	38.3005	31.013	88.0135	0.18205	2.8455	2.7065	-7.9095
1656.5	68.261	8.704	103.17	42.214	33.648	88.055	0.1821	2.89	2.71	-7.883
1656.625	68.2625	8.69	103.075	43.5745	34.73	88.2575	0.18175	2.948	2.715	-8.0215
1656.75	68.264	8.676	102.98	44.935	35.812	88.46	0.1814	3.006	2.72	-8.16
1656.875	68.266	8.6035	102.885	42.2835	34.9845	87.1565	0.18145	3.1405	2.7305	-8.1585
1657	68.268	8.531	102.79	39.632	34.157	85.853	0.1815	3.275	2.741	-8.157
1657.125	68.2695	8.572	102.7	-999.25	-999.25	-999.25	0.18175	3.2545	2.722	-8.1622
1657.25	68.271	8.613	102.61	-999.25	-999.25	-999.25	0.182	3.234	2.703	-8.1675
1657.375	68.273	8.456	102.515	-999.25	-999.25	-999.25	0.18365	3.0195	2.6855	-8.1728
1657.5	68.275	8.299	102.42	-999.25	-999.25	-999.25	0.1853	2.805	2.668	-8.178
1657.625	68.277	8.322	102.325	-999.25	-999.25	-999.25	0.186	2.9155	2.672	-503.714
1657.75	68.279	8.345	102.23	-999.25	-999.25	-999.25	0.1867	3.026	2.676	-999.25
1657.875	68.2805	8.269	102.135	-999.25	-999.25	-999.25	0.18695	3.119	2.6805	-999.25
1658	68.282	8.193	102.04	-999.25	-999.25	-999.25	0.1872	3.212	2.685	-999.25
1658.125	68.284	8.195	102.06	-999.25	-999.25	-999.25	0.18735	3.0575	2.6875	-999.25
1658.25	68.286	8.197	102.08	-999.25	-999.25	-999.25	0.1875	2.903	2.69	-999.25
1658.375	68.2875	8.199	101.965	-999.25	-999.25	-999.25	0.18695	2.871	2.698	-999.25
1658.5	68.289	8.201	101.85	-999.25	-999.25	-999.25	0.1864	2.839	2.706	-999.25
1658.625	68.291	8.2017	101.73	-999.25	-999.25	-999.25	0.1859	2.8515	2.707	-999.25
1658.75	68.293	8.2024	101.61	-999.25	-999.25	-999.25	0.1854	2.864	2.708	-999.25
1658.875	68.295	8.2031	101.495	-999.25	-999.25	-999.25	0.1855	2.8615	2.701	-999.25
1659	68.297	8.2038	101.38	-999.25	-999.25	-999.25	0.1856	2.859	2.694	-999.25
1659.125	68.2985	8.2045	101.265	-999.25	-999.25	-999.25	0.18585	2.8815	2.684	-999.25
1659.25	68.3	8.2052	101.15	-999.25	-999.25	-999.25	0.1861	2.904	2.674	-999.25
1659.375	68.302	8.2059	101.03	-999.25	-999.25	-999.25	0.18615	2.873	2.679	-999.25
1659.5	68.304	8.2066	100.91	-999.25	-999.25	-999.25	0.1862	2.842	2.684	-999.25
1659.625	68.3055	8.2073	100.795	-999.25	-999.25	-999.25	0.18615	2.864	2.6915	-999.25
1659.75	68.307	8.208	100.68	-999.25	-999.25	-999.25	0.1861	2.886	2.699	-999.25
1659.875	-999.25	-999.25	100.785	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
